Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,Unnamed: 13
2024.08.01 09:30:00,676.0,USDJPY!,buy,in,0.05,150.032,676.0,- 0.35,0.0,0.00,9 702.34,,
2024.08.01 19:35:00,677.0,USDJPY!,sell,out,0.05,149.769,677.0,- 0.35,0.0,- 8.78,9 693.21,,
2024.08.01 20:20:00,678.0,USDJPY!,sell,in,0.05,149.75,678.0,- 0.35,0.0,0.00,9 692.86,,
2024.08.02 23:30:00,679.0,USDJPY!,buy,out,0.05,146.588,679.0,- 0.35,0.0, 107.85,9 800.36,,
2024.08.05 02:05:00,680.0,USDJPY!,sell,in,0.05,146.252,680.0,- 0.35,0.0,0.00,9 800.01,,
2024.08.05 17:10:00,681.0,USDJPY!,buy,out,0.05,143.513,681.0,- 0.35,0.0, 95.43,9 895.09,,
2024.08.05 18:25:00,682.0,USDJPY!,buy,in,0.05,143.23,682.0,- 0.35,0.0,0.00,9 894.74,,
2024.08.06 12:05:00,683.0,USDJPY!,sell,out,0.05,144.603,683.0,- 0.35,0.0, 47.47,9 941.86,,
2024.08.06 12:10:00,684.0,USDJPY!,sell,in,0.05,144.658,684.0,- 0.35,0.0,0.00,9 941.51,,
2024.08.06 19:15:00,685.0,USDJPY!,buy,out,0.05,145.244,685.0,- 0.35,0.0,- 20.17,9 920.99,,
2024.08.06 19:30:00,686.0,USDJPY!,buy,in,0.05,145.273,686.0,- 0.35,0.0,0.00,9 920.64,,
2024.08.06 23:45:00,687.0,USDJPY!,sell,out,0.05,144.671,687.0,- 0.35,0.0,- 20.81,9 899.48,,
2024.08.07 04:45:00,688.0,USDJPY!,buy,in,0.05,146.5,688.0,- 0.35,0.0,0.00,9 899.13,,
2024.08.07 10:30:00,689.0,USDJPY!,sell,out,0.05,146.217,689.0,- 0.35,0.0,- 9.68,9 889.10,,
2024.08.07 21:15:00,690.0,USDJPY!,sell,in,0.05,146.772,690.0,- 0.35,0.0,0.00,9 888.75,,
2024.08.08 13:25:00,691.0,USDJPY!,buy,out,0.05,146.2,691.0,- 0.35,0.0, 19.56,9 907.96,,
2024.08.08 15:40:00,692.0,USDJPY!,buy,in,0.05,146.983,692.0,- 0.35,0.0,0.00,9 907.61,,
2024.08.09 07:35:00,693.0,USDJPY!,sell,out,0.05,147.137,693.0,- 0.35,0.0, 5.23,9 912.49,,
2024.08.09 07:40:00,694.0,USDJPY!,sell,in,0.05,147.116,694.0,- 0.35,0.0,0.00,9 912.14,,
2024.08.09 12:20:00,695.0,USDJPY!,buy,out,0.05,147.261,695.0,- 0.35,0.0,- 4.92,9 906.87,,
2024.08.09 15:25:00,696.0,USDJPY!,sell,in,0.05,146.821,696.0,- 0.35,0.0,0.00,9 906.52,,
2024.08.09 21:10:01,697.0,USDJPY!,buy,out,0.05,146.711,697.0,- 0.35,0.0, 3.75,9 909.92,,
2024.08.12 01:25:00,698.0,USDJPY!,buy,in,0.05,146.993,698.0,- 0.35,0.0,0.00,9 909.57,,
2024.08.12 19:30:00,699.0,USDJPY!,sell,out,0.05,147.365,699.0,- 0.35,0.0, 12.62,9 921.84,,
2024.08.12 20:15:00,700.0,USDJPY!,sell,in,0.05,147.215,700.0,- 0.35,0.0,0.00,9 921.49,,
2024.08.13 04:35:00,701.0,USDJPY!,buy,out,0.05,147.44,701.0,- 0.35,0.0,- 7.63,9 913.51,,
2024.08.13 06:50:00,702.0,USDJPY!,buy,in,0.05,147.481,702.0,- 0.35,0.0,0.00,9 913.16,,
2024.08.13 13:40:00,703.0,USDJPY!,sell,out,0.05,147.615,703.0,- 0.35,0.0, 4.54,9 917.35,,
2024.08.13 14:30:00,704.0,USDJPY!,sell,in,0.05,147.431,704.0,- 0.35,0.0,0.00,9 917.00,,
2024.08.14 02:40:00,705.0,USDJPY!,buy,out,0.05,146.88,705.0,- 0.35,0.0, 18.76,9 935.41,,
2024.08.14 02:45:00,706.0,USDJPY!,buy,in,0.05,146.927,706.0,- 0.35,0.0,0.00,9 935.06,,
2024.08.14 05:11:57,707.0,USDJPY!,sell,out,0.05,146.591,707.0,- 0.35,0.0,- 11.46,9 923.25,sl 146.595,
2024.08.14 09:00:00,708.0,USDJPY!,buy,in,0.05,147.081,708.0,- 0.35,0.0,0.00,9 922.90,,
2024.08.14 13:50:00,709.0,USDJPY!,sell,out,0.05,146.935,709.0,- 0.35,0.0,- 4.97,9 917.58,,
2024.08.14 23:05:00,710.0,USDJPY!,buy,in,0.05,147.384,710.0,- 0.35,0.0,0.00,9 917.23,,
2024.08.15 08:30:00,711.0,USDJPY!,sell,out,0.05,147.174,711.0,- 0.35,0.0,- 7.13,9 909.75,,
2024.08.15 08:35:00,712.0,USDJPY!,sell,in,0.05,147.13,712.0,- 0.35,0.0,0.00,9 909.40,,
2024.08.15 12:30:00,713.0,USDJPY!,buy,out,0.05,147.379,713.0,- 0.35,0.0,- 8.45,9 900.60,,
2024.08.15 15:40:00,714.0,USDJPY!,buy,in,0.05,148.667,714.0,- 0.35,0.0,0.00,9 900.25,,
2024.08.16 03:25:00,715.0,USDJPY!,sell,out,0.05,149.052,715.0,- 0.35,0.0, 12.91,9 912.81,,
2024.08.16 04:35:00,716.0,USDJPY!,sell,in,0.05,148.914,716.0,- 0.35,0.0,0.00,9 912.46,,
2024.08.16 10:00:00,717.0,USDJPY!,buy,out,0.05,149.063,717.0,- 0.35,0.0,- 5.00,9 907.11,,
2024.08.16 12:35:00,718.0,USDJPY!,sell,in,0.05,148.651,718.0,- 0.35,0.0,0.00,9 906.76,,
2024.08.16 23:30:00,719.0,USDJPY!,buy,out,0.05,147.618,719.0,- 0.35,0.0, 34.99,9 941.40,,
2024.08.19 00:00:05,720.0,USDJPY!,sell,in,0.05,147.57,720.0,- 0.35,0.0,0.00,9 941.05,,
2024.08.19 02:15:00,721.0,USDJPY!,buy,out,0.05,147.897,721.0,- 0.35,0.0,- 11.05,9 929.65,,
2024.08.19 05:50:00,722.0,USDJPY!,sell,in,0.05,147.373,722.0,- 0.35,0.0,0.00,9 929.30,,
2024.08.19 13:05:00,723.0,USDJPY!,buy,out,0.05,146.366,723.0,- 0.35,0.0, 34.40,9 963.35,,
2024.08.19 18:40:00,724.0,USDJPY!,buy,in,0.05,146.576,724.0,- 0.35,0.0,0.00,9 963.00,,
2024.08.20 04:01:56,725.0,USDJPY!,sell,out,0.05,146.126,725.0,- 0.35,0.0,- 15.40,9 947.25,sl 146.130,
2024.08.20 04:05:00,726.0,USDJPY!,sell,in,0.05,146.021,726.0,- 0.35,0.0,0.00,9 946.90,,
2024.08.20 05:48:01,727.0,USDJPY!,buy,out,0.05,146.869,727.0,- 0.35,0.0,- 28.87,9 917.68,sl 146.867,
2024.08.20 09:10:00,728.0,USDJPY!,buy,in,0.05,147.24,728.0,- 0.35,0.0,0.00,9 917.33,,
2024.08.20 11:45:00,729.0,USDJPY!,sell,out,0.05,146.278,729.0,- 0.35,0.0,- 32.88,9 884.10,,
2024.08.20 20:00:00,730.0,USDJPY!,sell,in,0.05,145.395,730.0,- 0.35,0.0,0.00,9 883.75,,
2024.08.21 04:40:00,731.0,USDJPY!,buy,out,0.05,145.52,731.0,- 0.35,0.0,- 4.29,9 879.11,,
2024.08.21 06:45:00,732.0,USDJPY!,buy,in,0.05,145.495,732.0,- 0.35,0.0,0.00,9 878.76,,
2024.08.21 15:40:00,733.0,USDJPY!,sell,out,0.05,145.806,733.0,- 0.35,0.0, 10.66,9 889.07,,
2024.08.21 18:30:00,734.0,USDJPY!,sell,in,0.05,145.382,734.0,- 0.35,0.0,0.00,9 888.72,,
2024.08.22 04:20:00,735.0,USDJPY!,buy,out,0.05,145.491,735.0,- 0.35,0.0,- 3.75,9 884.62,,
2024.08.22 04:35:00,736.0,USDJPY!,buy,in,0.05,145.507,736.0,- 0.35,0.0,0.00,9 884.27,,
2024.08.22 08:35:00,737.0,USDJPY!,sell,out,0.05,145.078,737.0,- 0.35,0.0,- 14.79,9 869.13,,
2024.08.22 17:05:00,738.0,USDJPY!,buy,in,0.05,146.442,738.0,- 0.35,0.0,0.00,9 868.78,,
2024.08.23 01:30:00,739.0,USDJPY!,sell,out,0.05,146.165,739.0,- 0.35,0.0,- 9.48,9 858.95,,
2024.08.23 01:40:00,740.0,USDJPY!,sell,in,0.05,146.172,740.0,- 0.35,0.0,0.00,9 858.60,,
2024.08.23 12:10:00,741.0,USDJPY!,buy,out,0.05,146.011,741.0,- 0.35,0.0, 5.51,9 863.76,,
2024.08.23 12:15:00,742.0,USDJPY!,buy,in,0.05,146.037,742.0,- 0.35,0.0,0.00,9 863.41,,
2024.08.23 17:10:18,743.0,USDJPY!,sell,out,0.05,145.279,743.0,- 0.35,0.0,- 26.09,9 836.97,sl 145.289,
2024.08.23 17:50:00,744.0,USDJPY!,sell,in,0.05,145.063,744.0,- 0.35,0.0,0.00,9 836.62,,
2024.08.23 23:30:00,745.0,USDJPY!,buy,out,0.05,144.337,745.0,- 0.35,0.0, 25.15,9 861.42,,
2024.08.26 00:35:37,746.0,USDJPY!,sell,in,0.05,144.061,746.0,- 0.35,0.0,0.00,9 861.07,,
2024.08.26 06:45:00,747.0,USDJPY!,buy,out,0.05,143.976,747.0,- 0.35,0.0, 2.95,9 863.67,,
2024.08.26 08:40:00,748.0,USDJPY!,buy,in,0.05,144.117,748.0,- 0.35,0.0,0.00,9 863.32,,
2024.08.27 01:05:00,749.0,USDJPY!,sell,out,0.05,144.458,749.0,- 0.35,0.0, 11.80,9 874.77,,
2024.08.27 04:00:00,750.0,USDJPY!,buy,in,0.05,144.85,750.0,- 0.35,0.0,0.00,9 874.42,,
2024.08.27 14:20:00,751.0,USDJPY!,sell,out,0.05,144.729,751.0,- 0.35,0.0,- 4.18,9 869.89,,
2024.08.27 14:25:00,752.0,USDJPY!,sell,in,0.05,144.679,752.0,- 0.35,0.0,0.00,9 869.54,,
